user_id; birth_year;gender;location
23453;1982;female;Phoenix  Arizona
23454;1990;male;Medan  Indonesia
23455;1988;male;Ksour Essef
23456;None;female;
23457;1994;female;Santo Domingo  Dominican Republic
23458;1994;male;Medan  Indonesia
23459;1991;male;Pind Dadan Khan
23460;1992;male;Brooklyn  New York
23461;1989;male;Semarang  Indonesia
23462;1980;male;Hermosa Beach  California
23463;1992;male;Phnom Penh
23464;1993;male;Langsa
23465;1995;female;Yogyakarta
23466;1996;male;Medan  Indonesia
23467;1993;male;El Affroun
23468;1982;male;Palmdale  CA
23469;1987;male;Medan  Indonesia
23470;1994;male;Surakarta
23471;1984;male;Phnom Penh
23472;None;male;
23473;1988;male;Medan  Indonesia
23474;1994;female;
23475;1991;male;Bronx  New York
23476;1993;female;Inglewood  California
23477;1993;male;Medan  Indonesia
23478;1993;female;Djokja  Yogyakarta  Indonesia
23479;1991;female;Cilegon
23480;None;female;
23481;1989;male;Medan  Indonesia
23482;1992;male;Yogyakarta
23483;1992;male;Toronto  Ontario
23484;None;male;
23485;1990;female;Toronto  Ontario
23486;1992;female;Porto Alegre
23487;1991;male;Yogyakarta
23488;1996;male;Medan  Indonesia
23489;1991;male;Sigli  Aceh  Indonesia
23490;1990;female;Toronto  Ontario
23491;1994;female;Santo Domingo  Dominican Republic
23492;1957;male;Peoria  AZ
23493;1997;male;DKI Jakarta
23494;1991;male;
23495;1994;female;Bekasi
23496;1993;female;Yogyakarta
23497;1986;male;Los Angeles  California
23498;1995;male;Medan  Indonesia
23499;1995;male;Phnom Penh
23500;1991;male;
23501;1986;male;San Lorenzo  CA
23502;1993;male;Medan  26
23503;1997;female;Moka  Mauritius
23504;1992;male;Los Angeles  California
23505;1990;male;Phnom Penh  11
23506;1990;female;Sousse
23507;1992;female;Medan  Indonesia
23508;1989;male;
23509;1983;male;Tehran
23510;None;female;
23511;1993;female;Medan  Indonesia
23512;1995;female;Jombang  Jawa Timur  Indonesia
23513;1995;male;Santo Domingo  05
23514;1982;female;Purworejo  Jawa Tengah  Indonesia
23515;1995;female;Miskolc  13
23516;1993;male;Phnom Penh
23517;1990;male;Mataram
23518;1996;female;Santo Domingo  Dominican Republic
23519;1990;male;
23520;1991;male;Los Angeles  California
23521;1997;female;Phnom Penh  11
23522;1994;female;Yogyakarta
23523;1977;male;Saint John  New Brunswick
23524;1994;female;Jakarta  04
23525;1993;female;
23526;1980;;Tbilisi  Georgia
23527;1990;male;Chetumal  23
23528;1996;male;Medan  Indonesia
23529;1993;male;
23530;1991;female;Malang
23531;1988;male;Yogyakarta
23532;1981;male;Medan  Indonesia
23533;1994;male;Sanchez Mira
23534;1991;female;Torrance  California
23535;1989;male;Yogyakarta
23536;1993;female;Phnom Penh  11
23537;1992;male;Phnom Penh  11
23538;1980;female;
23539;1996;female;Toronto  Ontario
23540;1993;male;Los Angeles  California
23541;1994;male;Malang
23542;1991;male;Phnom Penh
23543;1990;female;Phnom Penh  11
23544;1994;male;Yogyakarta  10
23545;1997;male;Medan  Indonesia
23546;1984;female;Belle Mare  Flacq  Mauritius
23547;1994;male;Pematangsieantar  Sumatera Utara  Indonesia
23548;1995;male;Phnom Penh  11
23549;1995;male;Duri  Riau  Indonesia
23550;1995;male;Medan  Indonesia
23551;1967;female;Tbilisi  Georgia
23552;1993;female;Santo Domingo  Dominican Republic
23553;1990;female;Torrance  California
23554;1965;female;Patchogue  NY
23555;1971;female;
23556;1998;female;Yogyakarta
23557;1992;male;Phnom Penh
23558;1989;male;
23559;1995;female;Bronx  New York
23560;1997;male;Santo Domingo  Dominican Republic
23561;1996;female;Medan  Indonesia
23562;1994;female;Luzern  Switzerland
23563;1993;female;Phnom Pen  Phnum Penh  Cambodia
23564;1990;male;Surabaya  Indonesia
23565;1990;male;Luzern  Switzerland
23566;1989;male;Palangkaraya
23567;1996;female;Madrid  Spain
23568;1992;male;Bucaramanga  Santander
23569;1990;female;Phnom Pen  Phnum Penh  Cambodia
23570;1999;female;Santo Domingo  05
23571;1990;male;Ottawa  Ontario
23572;1996;male;Bekasi  30
23573;1996;female;Medan  26
23574;1995;male;Medan  Indonesia
23575;None;male;
23576;1995;male;Camp Ithier  Flacq  Mauritius
23577;1989;male;Torrance  California
23578;1993;male;Lawndale  California
23579;1990;male;Jakarta  04
23580;1945;male;Jogjakarta  Indonesia
23581;1981;male;  
23582;1986;male;Phnom Penh
23583;1993;male;Avondale  Arizona
23584;1993;female;Yogyakarta
23585;1992;male;Hanoi  44
23586;1990;male;Malibu  California
23587;1974;female;Toronto  Ontario
23588;1981;male;Los Angeles  California
23589;1995;male;
23590;1988;female;Ramallah
23591;1990;female;Yogyakarta
23592;1998;female;Medan  26
23593;None;male;
23594;1984;male;Auckland  E7
23595;None;female;
23596;1994;male;Port Louis  Mauritius
23597;1910;female;Phnom Penh
23598;1993;female;Los Angeles  California
23599;1981;male;Tbilisi  Georgia
23600;1988;male;Long Beach  California
23601;1989;male;Yogyakarta
23602;1984;male;Los Angeles  California
23603;1987;male;Depok
23604;1992;male;Medan  Indonesia
23605;1990;female;
23606;1981;male;
23607;1993;female;Yogyakarta
23608;1983;male;Phnom Penh
23609;1992;female;Phnom Penh  11
23610;1993;male;Medan  Indonesia
23611;1990;male;Tempe  Arizona
23612;1995;male;Phnom Penh
23613;1994;male;Jogjakarta  Indonesia
23614;1990;male;  
23615;1994;male;Los Angeles  California
23616;1994;male;Medan  Indonesia
23617;1994;female;Yogyakarta
23618;1993;male;Siem Reap
23619;1967;male;Miskolc  Hungary
23620;1983;female;
23621;1991;male;Medan  Indonesia
23622;1985;male;Yogyakarta
23623;1969;male;Montreal  Quebec
23624;1984;male;Phnom Penh  11
23625;1998;female;Medan  Indonesia
23626;1981;male;Los Angeles  California
23627;1988;male;
23628;1996;female;undefined  undefined
23629;1988;male;Phnom Penh
23630;1995;female;Jakarta  04
23631;1984;female;Phoenix  Arizona
23632;1986;male;
23633;None;male;
23634;1982;male;Mountain View  CA
23635;1993;female;Toronto  Ontario
23636;1993;male;Medan  Indonesia
23637;1994;male;Medan  26
23638;1991;female;Yogyakarta
23639;1988;male;Islamabad  Pakistan
23640;1993;female;Medan  26
23641;1987;male;Los Angeles  California
23642;1991;male;Yogyakarta
23643;1984;male;  
23644;1987;male;
23645;1993;male;Medan  Indonesia
23646;1990;male;Phnom Penh
23647;1977;male;Dammam  06
23648;1997;male;Los Angeles  California
23649;1979;male;Phnom Penh  11
23650;1981;male;Jeddah  14
23651;1993;male;Yogyakarta
23652;1978;female;
23653;1991;male;Los Angeles  CA
23654;None;male;
23655;1983;female;
23656;1988;female;Mississauga  Ontario
23657;1986;male;Dili
23658;1972;male;Los Angeles  California
23659;1991;male;Medan  Indonesia
23660;1994;female;Magelang
23661;1991;male;Yogyakarta
23662;1971;male;Laveen  Arizona
23663;1992;male;
23664;1991;male;Yogyakarta
23665;1989;male;Phnom Penh
23666;1997;male;Phnom Penh
23667;1983;female;
23668;1988;male;Torrance  CA
23669;1986;female;
23670;1985;male;Irvine  California
23671;1978;female;Fremont  California
23672;1965;male;Tempe  AZ
23673;1992;female;Yogyakarta
23674;1996;male;Medan  Indonesia
23675;1996;male;Phnom Penh
23676;1991;male;Djokja  Yogyakarta  Indonesia
23677;1992;male;Yogyakarta
23678;1988;female;
23679;1995;female;Santo Domingo  Dominican Republic
23680;1987;male;Cypress  California
23681;1994;male;Purwokerto  Jawa Tengah  Indonesia
23682;1996;female;Phnom Penh
23683;1990;male;Torrance  CA
23684;1994;male;Yogyakarta
23685;1995;male;Jakarta  04
23686;1989;male;Medan  Indonesia
23687;1999;male;Medan  Indonesia
23688;1992;male;Medan  Indonesia
23689;1980;male;Jakarta  04
23690;1995;male;Temanggung  Jawa Tengah  Indonesia
23691;1990;male;Doha
23692;1902;female;Barrie  Ontario
23693;None;female;
23694;1978;male;Los Angeles  California
23695;1990;female;Yogyakarta
23696;1992;male;
23697;1990;female;Surabaya  Indonesia
23698;1989;male;Phnom Penh
23699;1992;male;Simalungun  26
23700;None;female;
23701;1988;female;Palmdale  California
23702;1969;male;
23703;1991;female;Yogyakarta
23704;1984;female;Miskolc  13
23705;1986;male;Tarboro  NC
23706;1996;female;Darkhan  Darhan-Uul  Mongolia
23707;1992;male;Tbilisi  Georgia
23708;1995;male;Novo Hamburg  Rio Grande Do Sul  Brazil
23709;1984;female;
23710;1988;male;Phnom Penh
23711;1993;female;Phnom Penh
23712;1987;male;Banda Aceh  Indonesia
23713;1980;male;  
23714;None;male;
23715;1994;male;Medan  Indonesia
23716;1979;male;Los Angeles  California
23717;1972;female;
23718;1983;female;
23719;1994;female;Medan  Indonesia
23720;1987;male;Phnom Penh
23721;1989;female;Yogyakarta
23722;1994;female;Medan  Indonesia
23723;1984;female;Tbilisi  Georgia
23724;1993;male;  
23725;1986;male;
23726;1998;female;Saint Pierre  Moka  Mauritius
23727;1972;female;Eugene  Oregon
23728;1994;female;Yogyakarta
23729;1998;male;Medan  Indonesia
23730;1985;male;Yogyakarta
23731;1997;female;Jombang  Jawa Timur  Indonesia
23732;1991;female;Phnom Penh  11
23733;1994;male;Phnom Penh
23734;1986;male;
23735;1986;female;Phnom Penh
23736;1995;male;Yogyakarta
23737;1992;male;Djokja  Yogyakarta  Indonesia
23738;1988;male;
23739;1964;male;Phnom Penh
23740;1994;male;Phnom Penh
23741;1992;female;Medan  Indonesia
23742;1954;female;London  Ontario
23743;1992;female;Phnom Penh
23744;1992;female;Sidareja  Jawa Tengah  Indonesia
23745;1991;male;Phnom Penh
23746;None;male;Tucson  AZ
23747;1980;female;Los Angeles  California
23748;1990;male;Makati
23749;1994;female;Bandung  Indonesia
23750;None;male;
23751;1991;male;Rantauprapat  Sumatera Utara  Indonesia
23752;1990;male;undefined  undefined
23753;1985;male;  
23754;1994;male;Medan  Indonesia
23755;1984;male;Los Angeles  California
23756;1993;male;Port Louis  Mauritius
23757;1977;male;Burbank  CA
23758;1988;male;Phnom Penh  11
23759;1989;male;Santiago  Isabela
23760;1994;male;Bajos De Haina  San Cristobal  Dominican Republic
23761;1991;male;
23762;1994;male;
23763;1980;female;Phnom Penh
23764;1993;male;Hollywood  California
23765;1993;female;Santo Domingo  Dominican Republic
23766;1980;male;Baldwin Park  CA
23767;1998;female;Santo Domingo  Dominican Republic
23768;1984;male;Yogyakarta
23769;1994;male;Athens  Georgia
23770;1993;female;
23771;1994;male;Medan  Indonesia
23772;1992;male;Tangerang
23773;1977;male;Torrance  CA
23774;1990;male;Medan  Indonesia
23775;1967;male;Bandung  Indonesia
23776;1996;male;Medan  Indonesia
23777;1993;male;Los Angeles  California
23778;1992;male;Djokja  Yogyakarta  Indonesia
23779;1991;female;Yogyakarta
23780;1998;female;Medan  Indonesia
23781;1981;female;Hamilton  New Zealand
23782;1980;male;
23783;1961;male;Jakarta  04
23784;1982;male;Yogyakarta
23785;1993;female;Phnom Penh
23786;1980;male;
23787;1991;male;Yogyakarta
23788;1983;female;Fukuoka-shi  Fukuoka  Japan
23789;1972;male;San Francisco  California
23790;1996;male;Phnom Penh  11
23791;1993;female;Tbilisi  Georgia
23792;1981;male;Los Nietos  California
23793;1992;female;Yogyakarta
23794;None;female;
23795;1989;female;
23796;1989;female;Pontianak  Indonesia
23797;1992;male;Bajos De Haina  San Cristobal  Dominican Republic
23798;1991;male;Yogyakarta
23799;1991;female;Portsmouth
23800;1990;female;
23801;1986;female;Yogyakarta
23802;1957;male;San Juan  00
23803;1982;female;Jogjakarta  Indonesia
23804;1993;female;Esperanza  Valverde
23805;1991;male;Shahr-E Rey  Tehran  Iran
23806;1992;male;
23807;1993;female;
23808;1990;male;undefined  undefined
23809;1975;female;Karcag
23810;1983;female;Tbilisi  Georgia
23811;1996;female;Medan  Indonesia
23812;1997;male;Medan  Indonesia
23813;1993;female;Phnom Pen  Phnum Penh  Cambodia
23814;1996;male;Medan  Indonesia
23815;1984;female;
23816;None;female;
23817;None;female;
23818;1996;female;Phnom Penh
23819;1996;male;Santo Domingo  Dominican Republic
23820;None;female;Tucson  AZ
23821;1990;male;Monrovia  CA
23822;1992;male;Tehran  Iran
23823;1992;male;San Francisco  CA
23824;1980;female;Bekasi
23825;1992;female;Trou D'Eau Douce  Flacq  Mauritius
23826;1992;male;
23827;1994;female;Whittier  CA
23828;1994;male;Medan  Indonesia
23829;1993;female;Belle Terre  Plaines Wilhems  Mauritius
23830;1992;male;Dharmaj  Gujarat  India
23831;1990;male;Porto Alegre
23832;None;male;
23833;1979;male;San Francisco  California
23834;1996;female;Medan  Indonesia
23835;1994;female;Phnom Penh  11
23836;1992;male;Yogyakarta
23837;1982;female;
23838;1994;female;Medan  Indonesia
23839;1990;female;Yogyakarta
23840;1994;male;Taluk  Riau  Indonesia
23841;1991;male;Medan  Indonesia
23842;1987;male;Los Angeles  California
23843;1991;female;Medan  Indonesia
23844;1978;male;  
23845;1983;male;
23846;1991;female;Tbilisi  Georgia
23847;1998;male;Scarborough  Ontario
23848;1979;male;Phnom Penh
23849;1996;female;Jakarta  Indonesia
23850;1994;male;Surabaya  08
23851;1992;male;Medan  Indonesia
23852;1985;male;Phnom Pen  Phnum Penh  Cambodia
23853;1982;female;
23854;1993;male;Jogjakarta  Indonesia
23855;1992;male;Toronto  Ontario
23856;1981;female;Toronto  Ontario
23857;1989;male;Tel Aviv  05
23858;1993;male;Tucson  Arizona
23859;1989;male;Los Angeles  California
23860;1991;male;Curepipe  17
23861;1993;male;Hamilton  Ontario
23862;1980;male;Maragheh
23863;1990;male;Medan  Indonesia
23864;1994;male;Yogyakarta
23865;1987;male;Ottawa  Ontario
23866;1988;female;Djokja  Yogyakarta  Indonesia
23867;1980;male;Tegucigalpa  08
23868;1997;male;Chiclayo  Peru
23869;1979;male;Palo Alto  California
23870;1989;female;Los Angeles  California
23871;1994;male;Yogyakarta
23872;1984;female;Toronto  Ontario
23873;1991;female;Toronto  Ontario
23874;1990;male;Santo Domingo  Dominican Republic
23875;1980;male;San Jose  CA
23876;1991;male;Jokjakarta  Yogyakarta  Indonesia
23877;None;male;
23878;1994;female;Yogyakarta
23879;1990;male;Van Nuys  CA
23880;1985;male;  
23881;1942;male;Rosario  Santa Fe
23882;1995;female;Phnom Penh
23883;1983;male;Jakarta  04
23884;1998;male;Medan  Indonesia
23885;1998;male;Medan  Indonesia
23886;1990;male;Providence  UT
23887;1988;male;Phnom Penh
23888;1990;male;Los Angeles  California
23889;1996;male;Purwokerto  Jawa Tengah  Indonesia
23890;1988;male;  
23891;1986;female;Djokja  Yogyakarta  Indonesia
23892;1989;male;Santo Domingo  Dominican Republic
23893;1995;male;Jakarta  Indonesia
23894;1997;female;Anaheim  California
23895;1991;female;Yogyakarta
23896;1956;male;Santa Caterina  03
23897;1994;male;Phnom Penh
23898;1990;male;La Puente  California
23899;1980;male;Damascus  Syria
23900;1979;male;Phnom Penh
23901;1994;male;Cilacap  Jawa Tengah  Indonesia
23902;1995;male;Medan  Indonesia
23903;None;male;
23904;1997;female;Santo Domingo  Dominican Republic
23905;1980;male;Palo Alto  CA
23906;1984;male;
23907;1989;female;Purwokerto  Jawa Tengah  Indonesia
23908;1996;female;Santo Domingo  Dominican Republic
23909;1983;male;
23910;1965;female;Thunder Bay  Ontario
23911;1995;female;Jogjakarta  Indonesia
23912;1988;male;Jogjakarta  Indonesia
23913;1992;female;Tbilisi  Georgia
23914;1979;male;Long Beach  California
23915;1992;male;
23916;1988;male;London  Ontario
23917;1989;male;Phnom Penh  11
23918;1990;male;Yogyakarta
23919;1986;male;  
23920;1992;female;Jogjakarta  Indonesia
23921;1993;male;Medan  Indonesia
23922;1972;male;San Francisco  California
23923;1990;female;
23924;1981;;
23925;1995;male;
23926;1984;male;
23927;1990;female;Yogyakarta
23928;1990;female;Cologne  Germany
23929;1993;female;Yogyakarta
23930;1984;female;San Francisco  California
23931;1990;male;undefined  undefined
23932;1982;female;Santo Domingo  Dominican Republic
23933;1993;male;Hollywood  California
23934;1994;male;Los Angeles  California
23935;1987;male;  
23936;1994;female;
23937;1999;male;Jakarta  Indonesia
23938;1985;male;Pittsburgh  Pennsylvania
23939;1988;male;  
23940;1988;male;Purwokerto  Jawa Tengah  Indonesia
23941;1990;male;Berlin  16
23942;1996;female;Markham  Ontario
23943;1993;female;Yokohama  19
23944;1996;female;Medan  Indonesia
23945;1993;male;Medan  Indonesia
23946;1996;female;Medan  Indonesia
23947;1992;female;Toronto  Ontario
23948;1991;male;Toronto  Ontario
23949;1979;male;Tyler  Alabama
23950;1997;female;Yogyakarta
23951;1983;male;Santo Domingo  Dominican Republic
23952;1995;male;Yogyakarta
23953;1977;male;Los Angeles  California
23954;1986;male;Phnom Penh
23955;1992;male;Yogyakarta
23956;1996;male;San Lorenzo  Santa Fe
23957;None;female;
23958;1998;female;Medan  Indonesia
23959;1997;female;Santo Domingo  Dominican Republic
23960;1997;male;
23961;1996;female;Belleview  FL
23962;1993;female;Medan  Indonesia
23963;1994;female;Phnom Penh
23964;1966;male;San Francisco  California
23965;1993;female;Yogyakarta
23966;1994;male;Ville De Phnom Penh  Phnum Penh  Cambodia
23967;1982;female;Jogjakarta  Indonesia
23968;1996;male;San Francisco  CA
23969;1992;male;Medan  Indonesia
23970;1987;male;  
23971;1995;male;Yogyakarta
23972;1994;male;Medan  Indonesia
23973;1978;male;Kompong Cham  Kampong Cham  Cambodia
23974;1992;female;Paris  France
23975;1982;male;
23976;None;male;
23977;1993;male;Phnom Penh  11
23978;1982;male;
23979;1992;male;Djokja  Yogyakarta  Indonesia
23980;1995;male;
23981;1990;male;Covina  California
23982;1992;male;Cilegon
23983;1991;female;Makati
23984;1994;female;Purwokerto  Jawa Tengah  Indonesia
23985;1986;female;Banda Aceh  Indonesia
23986;1984;male;Djokja  Yogyakarta  Indonesia
23987;1983;male;Inglewood  CA
23988;None;female;
23989;1957;male;Saint-michel-sur-orge  A8
23990;1992;male;Medan  Indonesia
23991;None;male;
23992;1986;male;Burbank  California
23993;1994;female;Djokja  Yogyakarta  Indonesia
23994;1991;female;Yogyakarta
23995;1993;male;Medan  Indonesia
23996;1990;male;Shiraz  Iran
23997;1994;male;Brooklyn  New York
23998;1994;male;Bekasi
23999;1992;female;Hamilton  Ontario
24000;1968;male;Quatre Bornes  17
24001;1992;male;  
24002;1989;female;Bogor  Indonesia
24003;1981;male;
24004;1988;male;Stockholm  26
24005;1986;male;
24006;1990;male;
24007;1996;male;Phnom Penh
24008;1989;female;Yogyakarta
24009;1962;female;Ottawa  Ontario
24010;1982;male;North Hills  CA
24011;1979;male;Los Angeles  California
24012;1985;male;
24013;1992;male;Yogyakarta
24014;1985;male;  
24015;1980;male;
24016;None;female;
24017;1983;male;Yogyakarta
24018;1998;female;Jokjakarta  Yogyakarta  Indonesia
24019;1991;male;Akim Oda
24020;1992;male;Phnom Pen  Phnum Penh  Cambodia
24021;1986;male;  
24022;1986;male;Qata`
24023;1996;female;Klaten  Jawa Tengah  Indonesia
24024;1975;male;
24025;1993;male;Kudus
24026;1992;male;Los Angeles  California
24027;1986;female;
24028;1980;male;Los Angeles  California
24029;1991;female;Santo Domingo  Dominican Republic
24030;1960;male;Medan  Indonesia
24031;1992;male;Riverside  CA
24032;1983;male;Los Angeles  California
24033;1997;male;Medan  Indonesia
24034;1985;male;
24035;1992;male;Rose Belle  Grand Port  Mauritius
24036;1993;female;Yogyakarta
24037;1996;male;Santo Domingo  Dominican Republic
24038;1998;female;Surabaya  Indonesia
24039;1905;female;Puerto San Lorenzo  Santa Fe  Argentina
24040;1994;male;Phnom Penh
24041;1992;male;Djokja  Yogyakarta  Indonesia
24042;1988;male;Fullerton  California
24043;1992;female;Yogyakarta
24044;1991;male;Camden Wyoming  DE
24045;1988;male;Pangkalpinang  Sumatera Selatan  Indonesia
24046;1980;female;
24047;1980;female;Barrie  Ontario
24048;1991;female;
24049;1993;male;  
24050;1990;male;Los Angeles  California
24051;1992;female;Padangsidimpuan  Sumatera Utara  Indonesia
24052;1993;male;Jakarta  Indonesia
24053;None;male;
24054;1969;male;Purwokerto  Jawa Tengah  Indonesia
24055;1992;male;Yogyakarta
24056;1992;female;Phnom Penh
24057;1991;male;Phnom Pen  Phnum Penh  Cambodia
24058;1985;male;
24059;1993;male;
24060;1990;male;Providence  UT
24061;1980;male;
24062;1997;female;Union Park  Grand Port  Mauritius
24063;1993;female;Santo Domingo  Dominican Republic
24064;1989;male;Phnom Pen  Phnum Penh  Cambodia
24065;1997;male;Medan  Indonesia
24066;1992;male;Luzern  Switzerland
24067;None;male;
24068;1986;male;Yogyakarta
24069;1963;female;
24070;1964;male;Los Angeles  California
24071;1991;male;Los Angeles  California
24072;1991;female;Toronto  Ontario
24073;1995;male;Triolet  Mauritius
24074;1995;male;Medan  Indonesia
24075;1993;male;Whittier  CA
24076;1968;female;
24077;1986;male;
24078;1993;female;  
24079;1990;female;Austin  TX
24080;1995;male;Ahmedabad  09
24081;1995;male;Torrance  CA
24082;1993;male;Medan  Indonesia
24083;1989;female;Los Angeles  CA
24084;1996;female;Medan  Indonesia
24085;1989;female;
24086;1964;female;Wonosobo  Jawa Tengah  Indonesia
24087;1977;male;Los Angeles  California
24088;1982;female;
24089;1993;male;  
24090;1985;female;Teheran  Tehran  Iran
24091;1992;male;Surabaya  08
24092;1989;female;Formosa  Argentina
24093;1989;female;Phnom Penh
24094;1979;female;
24095;1990;male;Phnom Penh  11
24096;1991;female;Yogyakarta
24097;1993;male;Yogyakarta
24098;1988;male;Los Angeles  California
24099;1993;male;Hollywood  California
24100;1990;male;Phnom Penh
24101;1983;male;Gigante  08
24102;1966;female;
24103;1992;female;Seoul  Korea
24104;1991;female;
24105;1992;male;Yogyakarta
24106;1989;female;
24107;1990;female;Los Angeles  California
24108;1983;male;Los Angeles  California
24109;1994;male;Burbank  California
24110;1979;female;
24111;1989;male;Jakarta  Indonesia
24112;1945;male;Medan  Indonesia
24113;1996;male;Medan  Indonesia
24114;1986;female;
24115;1992;female;Medan  Indonesia
24116;1992;male;
24117;1987;male;  
24118;1994;male;Bandar Lampung
24119;1986;female;Medan  Indonesia
24120;1991;female;Sleman  10
24121;1988;male;Los Angeles  California
24122;1995;male;Medan  Indonesia
24123;1991;male;Phnom Penh
24124;1978;male;San Francisco  CA
24125;1999;female;Medan  Indonesia
24126;1991;male;Brampton  Ontario
24127;1985;;Toronto  Ontario
24128;1986;female;
24129;None;male;
24130;1988;male;  
24131;1983;male;
24132;1988;male;
24133;1993;male;
24134;1983;male;Los Angeles  California
24135;1996;female;Medan  Indonesia
24136;1992;male;Yogyakarta
24137;1991;male;  
24138;1989;female;Riverside  CA
24139;1988;female;Medan  Indonesia
24140;1990;male;Los Angeles  California
24141;None;;
24142;1994;male;Phnom Penh
24143;1990;female;Tbilisi  Georgia
24144;1993;male;Yogyakarta
24145;1990;female;Goodlands  Riviere Du Rempart  Mauritius
24146;1994;female;Sleman
24147;1993;male;Medan  Indonesia
24148;1994;female;Phnom Pen  Phnum Penh  Cambodia
24149;1992;male;
24150;1993;female;Medan  26
24151;1990;male;Jakarta  04
24152;1995;female;American Fork  Utah
24153;None;male;
24154;1992;male;Montagne Blanche  Moka  Mauritius
24155;1982;male;
24156;1992;female;Curepipe  17
24157;1987;male;Los Angeles  California
24158;1991;male;Pomona  California
24159;1996;female;Medan  Indonesia
24160;1994;male;Cirebon
24161;1988;male;Medan  Indonesia
24162;1993;male;Santo Domingo  05
24163;1988;male;Porto Alegre
24164;1992;male;Yogyakarta
24165;1994;male;Cilacap  Jawa Tengah  Indonesia
24166;1993;male;Los Angeles  California
24167;1993;female;Bantoel  Yogyakarta  Indonesia
24168;1996;male;Jogjakarta  Indonesia
24169;1983;female;
24170;1980;male;Magelang
24171;1992;female;Tbilisi  Georgia
24172;1989;male;Hoboken  New Jersey
24173;1993;male;Jogjakarta  Indonesia
24174;1989;female;
24175;1980;female;
24176;1994;female;Phnom Pen  Phnum Penh  Cambodia
24177;1990;female;
24178;1990;male;Reseda  California
24179;1997;female;Medan  Indonesia
24180;None;female;
24181;1997;female;  
24182;1980;male;Burbank  CA
24183;1988;male;Los Angeles  California
24184;1985;male;
24185;1975;female;Melbourne  Victoria  Australia
24186;1997;male;Centre de Flacq  Mauritius
24187;1984;male;  
24188;1994;male;Sibolga
24189;1967;female;Casa Grande  Arizona
24190;1992;male;Lahat  Sumatera Selatan  Indonesia
24191;1992;male;Yogyakarta
24192;1994;male;Los Angeles  California
24193;1986;male;Torrance  CA
24194;1990;male;Mumbai  16
24195;1994;female;Santo Domingo  05
24196;1996;female;Medan  Indonesia
24197;1979;female;Mississauga  ON
24198;1991;female;Canoas
24199;1994;male;Phnom Penh
24200;1979;male;Los Angeles  California
24201;1992;male;
24202;1981;male;San Francisco  California
24203;1989;male;  
24204;1995;female;Seoul  Korea
24205;1967;male;
24206;None;female;
24207;1999;male;Miskolc  Hungary
24208;1994;female;Yogyakarta
24209;1990;male;Yogyakarta
24210;1988;male;Makassar
24211;1993;male;  
24212;1992;male;Los Angeles  California
24213;1978;female;
24214;1994;male;Los Angeles  California
24215;1998;female;Phnom Penh
24216;1993;female;Los Angeles  California
24217;1991;female;Phnom Pen  Phnum Penh  Cambodia
24218;1996;female;Medan  Indonesia
24219;1982;male;
24220;1981;male;
24221;1978;male;San Francisco  California
24222;1995;male;Battambang
24223;1967;male;  
24224;1994;female;Yogyakarta
24225;1991;male;Yogyakarta
24226;1977;male;
24227;1992;male;Los Angeles  California
24228;1993;female;Medan  Indonesia
24229;1987;male;Los Angeles  California
24230;1984;male;Tehran  Iran
24231;1994;male;Djokja  Yogyakarta  Indonesia
24232;1997;female;Santo Domingo  Dominican Republic
24233;1988;female;Sihanoukville
24234;1992;male;Yogyakarta
24235;1987;male;Santo Domingo  05
24236;1984;female;
24237;1991;male;Phnom Penh
24238;1994;female;Palembang
24239;1962;male;Seattle  Washington
24240;1988;male;Bantoel  Yogyakarta  Indonesia
24241;None;male;
24242;1991;female;Yogyakarta
24243;1994;female;Tbilisi  Georgia
24244;1992;female;Yogyakarta
24245;None;female;
24246;1986;male;Los Angeles  California
24247;1994;male;
24248;1993;female;Phnom Penh  11
24249;1992;female;Cilegon
24250;1987;male;Medan  Indonesia
24251;1993;male;Jakarta  04
24252;1987;male;Newport Beach  California
24253;1991;male;Medan  Indonesia
24254;1983;male;Los Angeles  CA
24255;1993;female;Nouvelle France  Grand Port  Mauritius
24256;1993;female;Semarang  Indonesia
24257;1992;female;Jogjakarta  Indonesia
24258;1992;male;  
24259;1988;male;Los Angeles  California
24260;1991;female;Los Angeles  California
24261;1992;male;Yogyakarta
24262;1984;female;
24263;1988;male;Sleman
24264;1992;female;Medan  Indonesia
24265;1981;female;
24266;1995;male;Medan  Indonesia
24267;1988;male;Burbank  California
24268;1993;male;Bangalore  19
24269;1993;male;Dumai
24270;1992;female;Los Angeles  California
24271;1997;male;Yogyakarta
24272;1993;male;Jogjakarta  Indonesia
24273;1992;male;Pematangsiantar
24274;1995;male;Medan  Indonesia
24275;1994;male;Yogyakarta
24276;1993;male;Yogyakarta
24277;None;female;
24278;1983;female;
24279;1991;male;Yogyakarta
24280;1986;male;undefined  undefined
24281;1994;male;Accra  01
24282;1993;female;Medan  Indonesia
24283;None;female;Chandler  AZ
24284;1995;female;Hanoi  44
24285;1991;male;Phnom Penh
24286;1995;female;Medan  Indonesia
24287;1970;male;Tbilisi  Georgia
24288;1998;female;Flacq  Flacq  Mauritius
24289;1991;female;Bantoel  Yogyakarta  Indonesia
24290;1996;male;Medan  Indonesia
24291;1991;male;Djokja  Yogyakarta  Indonesia
24292;1987;male;Phnom Penh
24293;1990;female;
24294;1989;female;Semarang  Indonesia
24295;1985;male;
24296;1992;female;Porto Alegre
24297;1987;male;Phoenix  Arizona
